"State","Zone","District","Class of Employment","Category/Grade","Designation/Skill_Set","Effective_from","conversion","Basic/day","HRA/day","VDA/day","Tea-food-&-lodging_allowance/day","Special_Allowance/Day","Daily_Rate","Basic/month","HRA/month","VDA/month","Tea-food-&-lodging_allowance/month","Special_Allowance/month","Monthly_Rate"
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Store Keeper","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Telephone Operator","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Receptionist","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Front Office Assistant","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Export Assistant","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Marketing Assistant","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Accounts Assistant","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Office Assistant","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Personal Assistant","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Typist","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Clerk Cum Computer Operator","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Clerk","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Cashier","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Cutter","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Finishing Assistant","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Stichers","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Printing Assistant","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Screen Printer","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Laminating","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Embosser","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 6","Assistant Operator","1/5/121",26,"468.85","","84.00","","","552.85",12190,"",2184,"","",14374
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 5","Accountant","1/5/121",26,"481.15","","84.00","","","565.15",12510,"",2184,"","",14694
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 5","Moulder","1/5/121",26,"481.15","","84.00","","","565.15",12510,"",2184,"","",14694
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 5","Loom Operator","1/5/121",26,"481.15","","84.00","","","565.15",12510,"",2184,"","",14694
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 5","Plant Operator","1/5/121",26,"481.15","","84.00","","","565.15",12510,"",2184,"","",14694
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 5","Machine Operator","1/5/121",26,"481.15","","84.00","","","565.15",12510,"",2184,"","",14694
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 5","Operator","1/5/121",26,"481.15","","84.00","","","565.15",12510,"",2184,"","",14694
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 4","Machine Operator","1/5/121",26,"493.08","","84.00","","","577.08",12820,"",2184,"","",15004
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 4","Technician","1/5/121",26,"493.08","","84.00","","","577.08",12820,"",2184,"","",15004
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 4","Extruder Operator","1/5/121",26,"493.08","","84.00","","","577.08",12820,"",2184,"","",15004
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 4","Dye Maker","1/5/121",26,"493.08","","84.00","","","577.08",12820,"",2184,"","",15004
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 3","Sales Executive","1/5/121",26,"506.54","","84.00","","","590.54",13170,"",2184,"","",15354
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 3","Marketing Executive","1/5/121",26,"506.54","","84.00","","","590.54",13170,"",2184,"","",15354
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 3","Supervisor","1/5/121",26,"506.54","","84.00","","","590.54",13170,"",2184,"","",15354
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 2","Front Office Manager","1/5/121",26,"534.23","","84.00","","","618.23",13890,"",2184,"","",16074
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 2","Quality Controller","1/5/121",26,"534.23","","84.00","","","618.23",13890,"",2184,"","",16074
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 2","General Supervisor","1/5/121",26,"534.23","","84.00","","","618.23",13890,"",2184,"","",16074
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 2","Plant Superintendent","1/5/121",26,"534.23","","84.00","","","618.23",13890,"",2184,"","",16074
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 2","Asst Manager","1/5/121",26,"534.23","","84.00","","","618.23",13890,"",2184,"","",16074
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 1","Accounts Officer","1/5/121",26,"564.62","","84.00","","","648.62",14680,"",2184,"","",16864
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 1","Chief Accountant","1/5/121",26,"564.62","","84.00","","","648.62",14680,"",2184,"","",16864
"Kerala","","Thiruvananthapuram","Plastic Industry","Class 1","Manager","1/5/121",26,"564.62","","84.00","","","648.62",14680,"",2184,"","",16864
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","","Security guard","1/5/121",26,"486.15","","84.00","","","570.15",12640,"",2184,"","",14824
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","","Watchman","1/5/121",26,"486.15","","84.00","","","570.15",12640,"",2184,"","",14824
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","","Peon","1/5/121",26,"486.15","","84.00","","","570.15",12640,"",2184,"","",14824
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","","Attender","1/5/121",26,"486.15","","84.00","","","570.15",12640,"",2184,"","",14824
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","","Driver","1/5/121",26,"498.85","","84.00","","","582.85",12970,"",2184,"","",15154
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","","Store Keeper","1/5/121",26,"498.85","","84.00","","","582.85",12970,"",2184,"","",15154
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","","Clerk","1/5/121",26,"498.85","","84.00","","","582.85",12970,"",2184,"","",15154
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","","Accountant","1/5/121",26,"498.85","","84.00","","","582.85",12970,"",2184,"","",15154
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","","Site Engineer","1/5/121",26,"803.46","","84.00","","","887.46",20890,"",2184,"","",23074
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","","Shift Engineer","1/5/121",26,"803.46","","84.00","","","887.46",20890,"",2184,"","",23074
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 6","Sweeper","1/5/121",26,480,"",84,"","",564,"12480.00","","2184.00","","","14664.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 6","Cleaner","1/5/121",26,480,"",84,"","",564,"12480.00","","2184.00","","","14664.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 5","Helper","1/5/121",26,660,"",84,"","",744,"17160.00","","2184.00","","","19344.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 5","Valve Man","1/5/121",26,660,"",84,"","",744,"17160.00","","2184.00","","","19344.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 5","Runner","1/5/121",26,660,"",84,"","",744,"17160.00","","2184.00","","","19344.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 5","General workers","1/5/121",26,660,"",84,"","",744,"17160.00","","2184.00","","","19344.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 5","Excavator","1/5/121",26,660,"",84,"","",744,"17160.00","","2184.00","","","19344.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Skilled","General workers","1/5/121",26,700,"",84,"","",784,"18200.00","","2184.00","","","20384.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 4","Nozzle Man","1/5/121",26,700,"",84,"","",784,"18200.00","","2184.00","","","20384.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 4","Grainter","1/5/121",26,700,"",84,"","",784,"18200.00","","2184.00","","","20384.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 4","Hammerman","1/5/121",26,700,"",84,"","",784,"18200.00","","2184.00","","","20384.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 4","Machine man","1/5/121",26,700,"",84,"","",784,"18200.00","","2184.00","","","20384.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 4","Mixer Driver","1/5/121",26,700,"",84,"","",784,"18200.00","","2184.00","","","20384.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 4","Pump Driver","1/5/121",26,700,"",84,"","",784,"18200.00","","2184.00","","","20384.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 4","Tyre Fitter","1/5/121",26,700,"",84,"","",784,"18200.00","","2184.00","","","20384.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 4","Vibrator Operator","1/5/121",26,700,"",84,"","",784,"18200.00","","2184.00","","","20384.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 4","Drilling","1/5/121",26,700,"",84,"","",784,"18200.00","","2184.00","","","20384.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 4","Blaster","1/5/121",26,700,"",84,"","",784,"18200.00","","2184.00","","","20384.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 4","Cutter","1/5/121",26,700,"",84,"","",784,"18200.00","","2184.00","","","20384.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 4","Leveler Grouter","1/5/121",26,700,"",84,"","",784,"18200.00","","2184.00","","","20384.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 4","Boat Driver","1/5/121",26,700,"",84,"","",784,"18200.00","","2184.00","","","20384.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 4","Wireman","1/5/121",26,700,"",84,"","",784,"18200.00","","2184.00","","","20384.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 4","Lineman","1/5/121",26,700,"",84,"","",784,"18200.00","","2184.00","","","20384.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 4","Painter","1/5/121",26,700,"",84,"","",784,"18200.00","","2184.00","","","20384.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 3","Fitter","1/5/121",26,730,"",84,"","",814,"18980.00","","2184.00","","","21164.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 3","Compressor Man","1/5/121",26,730,"",84,"","",814,"18980.00","","2184.00","","","21164.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 3","Turner","1/5/121",26,730,"",84,"","",814,"18980.00","","2184.00","","","21164.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 3","Welder","1/5/121",26,730,"",84,"","",814,"18980.00","","2184.00","","","21164.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 3","Mechanic","1/5/121",26,730,"",84,"","",814,"18980.00","","2184.00","","","21164.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 3","Chisler","1/5/121",26,730,"",84,"","",814,"18980.00","","2184.00","","","21164.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 3","Kalasis","1/5/121",26,730,"",84,"","",814,"18980.00","","2184.00","","","21164.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 3","Electrician","1/5/121",26,730,"",84,"","",814,"18980.00","","2184.00","","","21164.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 3","Granite Chipper","1/5/121",26,730,"",84,"","",814,"18980.00","","2184.00","","","21164.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 3","Stretcheral Fitter","1/5/121",26,730,"",84,"","",814,"18980.00","","2184.00","","","21164.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 3","Bench Fitter","1/5/121",26,730,"",84,"","",814,"18980.00","","2184.00","","","21164.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 3","Carpenter","1/5/121",26,730,"",84,"","",814,"18980.00","","2184.00","","","21164.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 3","Tin Smith","1/5/121",26,730,"",84,"","",814,"18980.00","","2184.00","","","21164.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 3","Blacksmith","1/5/121",26,730,"",84,"","",814,"18980.00","","2184.00","","","21164.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 3","Mason","1/5/121",26,730,"",84,"","",814,"18980.00","","2184.00","","","21164.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 2","Technician Mechanical","1/5/121",26,780,"",84,"","",864,"20280.00","","2184.00","","","22464.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 2","Technician Electrical","1/5/121",26,780,"",84,"","",864,"20280.00","","2184.00","","","22464.00"
"Kerala","","Thiruvananthapuram","Construction - Dams and Multi Purpose Projects","Class 2","Boring Machine Operator","1/5/121",26,780,"",84,"","",864,"20280.00","","2184.00","","","22464.00"
